parlamentar.id,parlamentar.uri,parlamentar.nome,parlamentar.siglaPartido,parlamentar.uriPartido,parlamentar.siglaUf,parlamentar.idLegislatura,parlamentar.email,parlamentar.urlFoto,titulo,bancada.tipo,bancada.nome,bancada.uri,dataInicio,dataFim
160575,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,56,dep.erikakokay@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160575.jpgmaior.jpg,Vice-Líder,Minoria na CD,Minoria na CD,,2021-12-15,2021-12-22
204394,https://dadosabertos.camara.leg.br/api/v2/deputados/204394,Gervásio Maia ,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PB,56,dep.gervasiomaia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204394.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2021-12-15,2021-12-16
74848,https://dadosabertos.camara.leg.br/api/v2/deputados/74848,Jandira Feghali ,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RJ,56,dep.jandirafeghali@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74848.jpgmaior.jpg,Vice-Líder,Partido Político,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,2021-12-15,2021-12-15
74060,https://dadosabertos.camara.leg.br/api/v2/deputados/74060,Daniel Almeida ,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,56,dep.danielalmeida@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74060.jpgmaior.jpg,Vice-Líder,Partido Político,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,2021-12-15,2022-03-30
66828,https://dadosabertos.camara.leg.br/api/v2/deputados/66828,Fausto Pinato ,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,56,dep.faustopinato@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/66828.jpgmaior.jpg,Vice-Líder,Partido Político,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,2021-12-15,2021-12-15
132504,https://dadosabertos.camara.leg.br/api/v2/deputados/132504,Enio Verri ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,56,,https://www.camara.leg.br/internet/deputado/bandep/132504.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-15,2021-12-16
178925,https://dadosabertos.camara.leg.br/api/v2/deputados/178925,Rejane Dias ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,56,,https://www.camara.leg.br/internet/deputado/bandep/178925.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-15,2021-12-16
141398,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,dep.carloszarattini@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141398.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-15,2021-12-16
160508,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,Afonso Florence ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,,https://www.camara.leg.br/internet/deputado/bandep/160508.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-15,2021-12-16
160559,https://dadosabertos.camara.leg.br/api/v2/deputados/160559,Alceu Moreira ,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,56,dep.alceumoreira@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160559.jpgmaior.jpg,Vice-Líder,Partido Político,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,2021-12-15,2021-12-16
178934,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer ,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,dep.toninhowandscheer@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178934.jpgmaior.jpg,Vice-Líder,Partido Político,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,2021-12-15,2022-02-15
195866,https://dadosabertos.camara.leg.br/api/v2/deputados/195866,Vaidon Oliveira ,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,56,,https://www.camara.leg.br/internet/deputado/bandep/195866.jpgmaior.jpg,Vice-Líder,Partido Político,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,2021-12-15,2022-02-16
178863,https://dadosabertos.camara.leg.br/api/v2/deputados/178863,Uldurico Junior ,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,BA,56,,https://www.camara.leg.br/internet/deputado/bandep/178863.jpgmaior.jpg,1º Vice-Líder,Partido Político,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,2021-12-15,2022-01-01
204412,https://dadosabertos.camara.leg.br/api/v2/deputados/204412,Dr. Zacharias Calil ,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,GO,56,dep.dr.zachariascalil@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204412.jpgmaior.jpg,Vice-Líder,Partido Político,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,2021-12-16,2021-12-16
141470,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,56,dep.joseguimaraes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141470.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2021-12-16
74161,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,Reginaldo Lopes ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.reginaldolopes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74161.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2022-02-02
204480,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.rogeriocorreia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204480.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2021-12-16
146307,https://dadosabertos.camara.leg.br/api/v2/deputados/146307,Neri Geller ,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MT,56,,https://www.camara.leg.br/internet/deputado/bandep/146307.jpgmaior.jpg,Vice-Líder,Partido Político,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,2021-12-16,2021-12-16
72442,https://dadosabertos.camara.leg.br/api/v2/deputados/72442,Felipe Carreras ,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,dep.felipecarreras@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/72442.jpgmaior.jpg,Vice-Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2021-12-16,2022-03-08
178933,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza ,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PR,56,dep.sergiosouza@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178933.jpgmaior.jpg,Vice-Líder,Partido Político,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,2021-12-16,2023-01-31
160604,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,56,,https://www.camara.leg.br/internet/deputado/bandep/160604.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2021-12-16
74398,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,dep.mariadorosario@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74398.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2021-12-17
204467,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MT,56,,https://www.camara.leg.br/internet/deputado/bandep/204467.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2021-12-17
204480,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.rogeriocorreia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204480.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-16,2021-12-21
73433,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,Arlindo Chinaglia ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,dep.arlindochinaglia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/73433.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-17,2021-12-17
160508,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,Afonso Florence ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,,https://www.camara.leg.br/internet/deputado/bandep/160508.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-17,2021-12-17
74398,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,dep.mariadorosario@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74398.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-17,2021-12-21
204467,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MT,56,,https://www.camara.leg.br/internet/deputado/bandep/204467.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-17,2021-12-21
204528,https://dadosabertos.camara.leg.br/api/v2/deputados/204528,Adriana Ventura ,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,56,dep.adrianaventura@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204528.jpgmaior.jpg,Vice-Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2021-12-20,2021-12-21
160508,https://dadosabertos.camara.leg.br/api/v2/deputados/160508,Afonso Florence ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,,https://www.camara.leg.br/internet/deputado/bandep/160508.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2021-12-21
73433,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,Arlindo Chinaglia ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,dep.arlindochinaglia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/73433.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2021-12-21
141398,https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,dep.carloszarattini@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141398.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2021-12-21
141470,https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,CE,56,dep.joseguimaraes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141470.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2021-12-21
156190,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,Marcel van Hattem,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,RS,56,dep.marcelvanhattem@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/156190.jpgmaior.jpg,Vice-Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2021-12-21,2021-12-21
204416,https://dadosabertos.camara.leg.br/api/v2/deputados/204416,Sanderson ,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,dep.sanderson@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204416.jpgmaior.jpg,Vice-Líder,Partido Político,PSL,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,2021-12-21,2022-02-22
74398,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,56,dep.mariadorosario@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74398.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2022-06-01
204467,https://dadosabertos.camara.leg.br/api/v2/deputados/204467,Professora Rosa Neide ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MT,56,,https://www.camara.leg.br/internet/deputado/bandep/204467.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2022-10-19
178873,https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,ES,56,dep.heldersalomao@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178873.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2022-02-23
204480,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,Rogério Correia ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.rogeriocorreia@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204480.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2021-12-21,2022-05-10
204365,https://dadosabertos.camara.leg.br/api/v2/deputados/204365,Gilson Marques ,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SC,56,dep.gilsonmarques@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204365.jpgmaior.jpg,Vice-Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2021-12-21,2022-02-03
204516,https://dadosabertos.camara.leg.br/api/v2/deputados/204516,Alexis Fonteyne ,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,56,,https://www.camara.leg.br/internet/deputado/bandep/204516.jpgmaior.jpg,Vice-Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2021-12-21,2022-02-03
204509,https://dadosabertos.camara.leg.br/api/v2/deputados/204509,Áurea Carolina ,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,MG,56,,https://www.camara.leg.br/internet/deputado/bandep/204509.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2021-12-22,2022-02-09
215044,https://dadosabertos.camara.leg.br/api/v2/deputados/215044,Vivi Reis,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,PA,56,,https://www.camara.leg.br/internet/deputado/bandep/215044.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2021-12-22,2022-06-28
73460,https://dadosabertos.camara.leg.br/api/v2/deputados/73460,Gustavo Fruet ,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,PR,56,,https://www.camara.leg.br/internet/deputado/bandep/73460.jpgmaior.jpg,Vice-Líder,Minoria na CD,Minoria na CD,,2021-12-22,2022-04-06
178863,https://dadosabertos.camara.leg.br/api/v2/deputados/178863,Uldurico Junior ,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,BA,56,,https://www.camara.leg.br/internet/deputado/bandep/178863.jpgmaior.jpg,Líder,Partido Político,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,2022-01-01,2022-03-30
178881,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,Aluisio Mendes ,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MA,56,dep.aluisiomendes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/178881.jpgmaior.jpg,Líder,Bloco Parlamentar,"PSC, PTB",https://dadosabertos.camara.leg.br/api/v2/blocos/580,2022-01-07,2022-02-16
204561,https://dadosabertos.camara.leg.br/api/v2/deputados/204561,Bira do Pindaré ,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MA,56,,https://www.camara.leg.br/internet/deputado/bandep/204561.jpgmaior.jpg,Líder,Partido Político,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,2022-02-02,2023-01-31
74161,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,Reginaldo Lopes ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.reginaldolopes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74161.jpgmaior.jpg,Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2022-02-02,2023-01-31
204519,https://dadosabertos.camara.leg.br/api/v2/deputados/204519,Tiago Mitraud ,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,MG,56,,https://www.camara.leg.br/internet/deputado/bandep/204519.jpgmaior.jpg,Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2022-02-02,2023-01-31
133810,https://dadosabertos.camara.leg.br/api/v2/deputados/133810,Marcelo Moraes ,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,dep.marcelomoraes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/133810.jpgmaior.jpg,Líder,Partido Político,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,2022-02-02,2022-03-21
141555,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,Vinicius Carvalho ,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,dep.viniciuscarvalho@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/141555.jpgmaior.jpg,Líder,Partido Político,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,2022-02-02,2023-01-31
204560,https://dadosabertos.camara.leg.br/api/v2/deputados/204560,Adolfo Viana ,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,BA,56,dep.adolfoviana@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204560.jpgmaior.jpg,Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2022-02-02,2023-01-31
160518,https://dadosabertos.camara.leg.br/api/v2/deputados/160518,Weliton Prado ,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,MG,56,dep.welitonprado@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160518.jpgmaior.jpg,1º Vice-Líder,Partido Político,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,2022-02-02,2022-03-30
74160,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.patrusananias@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74160.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2022-02-02,2022-06-21
204535,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim ,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,dep.samiabomfim@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204535.jpgmaior.jpg,Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2022-02-02,2022-12-15
178990,https://dadosabertos.camara.leg.br/api/v2/deputados/178990,Samuel Moreira ,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,,https://www.camara.leg.br/internet/deputado/bandep/178990.jpgmaior.jpg,1º Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2022-02-02,2023-01-31
133810,https://dadosabertos.camara.leg.br/api/v2/deputados/133810,Marcelo Moraes ,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,dep.marcelomoraes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/133810.jpgmaior.jpg,1º Vice-Líder,Bloco Parlamentar,"PSC, PTB",https://dadosabertos.camara.leg.br/api/v2/blocos/580,2022-02-02,2022-03-22
204528,https://dadosabertos.camara.leg.br/api/v2/deputados/204528,Adriana Ventura ,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,56,dep.adrianaventura@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204528.jpgmaior.jpg,Vice-Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2022-02-03,2022-02-25
156190,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,Marcel van Hattem,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,RS,56,dep.marcelvanhattem@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/156190.jpgmaior.jpg,Vice-Líder,Partido Político,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,2022-02-03,2022-02-25
204486,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,Mauro Benevides Filho ,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,dep.maurobenevidesfilho@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204486.jpgmaior.jpg,Vice-Líder,Partido Político,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,2022-02-08,2023-01-31
204506,https://dadosabertos.camara.leg.br/api/v2/deputados/204506,Marcos Pereira ,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,dep.marcospereira@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204506.jpgmaior.jpg,Vice-Líder,Partido Político,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,2022-02-09,2022-02-09
74784,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina ,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,dep.luizaerundina@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74784.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2022-02-09,2022-02-09
160604,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,56,,https://www.camara.leg.br/internet/deputado/bandep/160604.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2022-02-09,2022-02-09
204492,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,Paulo Guedes ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,dep.pauloguedes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204492.jpgmaior.jpg,Vice-Líder,Partido Político,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,2022-02-09,2022-02-16
178882,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,André Fufuca ,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,56,,https://www.camara.leg.br/internet/deputado/bandep/178882.jpgmaior.jpg,Líder,Partido Político,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,2022-02-09,2023-01-31
146307,https://dadosabertos.camara.leg.br/api/v2/deputados/146307,Neri Geller ,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MT,56,,https://www.camara.leg.br/internet/deputado/bandep/146307.jpgmaior.jpg,Vice-Líder,Partido Político,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,2022-02-09,2022-02-09
160559,https://dadosabertos.camara.leg.br/api/v2/deputados/160559,Alceu Moreira ,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,56,dep.alceumoreira@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/160559.jpgmaior.jpg,Vice-Líder,Partido Político,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,2022-02-09,2022-02-10
141515,https://dadosabertos.camara.leg.br/api/v2/deputados/141515,Otavio Leite,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RJ,56,,https://www.camara.leg.br/internet/deputado/bandep/141515.jpgmaior.jpg,Vice-Líder,Partido Político,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,2022-02-09,2022-02-23
204572,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto ,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,AM,56,dep.capitaoalbertoneto@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/204572.jpgmaior.jpg,Vice-Líder,Partido Político,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,2022-02-09,2022-02-23
204509,https://dadosabertos.camara.leg.br/api/v2/deputados/204509,Áurea Carolina ,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,MG,56,,https://www.camara.leg.br/internet/deputado/bandep/204509.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2022-02-09,2022-02-10
74784,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina ,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,56,dep.luizaerundina@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74784.jpgmaior.jpg,Vice-Líder,Partido Político,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,2022-02-10,2022-02-10
73808,https://dadosabertos.camara.leg.br/api/v2/deputados/73808,Sérgio Brito ,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,56,,https://www.camara.leg.br/internet/deputado/bandep/73808.jpgmaior.jpg,Vice-Líder,Partido Político,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,2022-02-10,2022-02-10
74253,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,dep.juliolopes@camara.leg.br,https://www.camara.leg.br/internet/deputado/bandep/74253.jpgmaior.jpg,Vice-Líder,Partido Político,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,2022-02-10,2022-02-10
